,fips,lot_size,square_feet,bedroom_count,bathroom_count,tax_amount,tax_value,county,tax_rate
12267,6111.0,8300.0,1623.0,3.0,2.5,6278.58,542864.0,ventura_county,1.16
12268,6037.0,12978.0,3067.0,3.0,3.0,25247.74,2091778.0,los_angeles_county,1.21
12269,6037.0,6618.0,1584.0,4.0,2.0,1061.26,83202.0,los_angeles_county,1.28
12270,6059.0,5320.0,2670.0,4.0,4.0,4928.92,492081.0,orange_county,1.0
12271,6037.0,6249.0,2348.0,6.0,3.0,5809.61,472160.0,los_angeles_county,1.23
12272,6059.0,7552.0,957.0,2.0,1.0,5572.08,512701.0,orange_county,1.09
12273,6059.0,5050.0,2163.0,4.0,3.0,2589.56,261055.0,orange_county,0.99
12274,6037.0,6000.0,2094.0,3.0,3.0,9102.93,462797.0,los_angeles_county,1.97
12275,6037.0,7824.0,1112.0,3.0,1.0,2649.02,207976.0,los_angeles_county,1.27
12276,6059.0,2531.0,1860.0,4.0,2.5,7341.8,488909.0,orange_county,1.5
12277,6059.0,3540.0,816.0,2.0,1.0,19050.38,1782000.0,orange_county,1.07
12278,6111.0,5599.0,1462.0,4.0,2.0,5206.6,441000.0,ventura_county,1.18
12279,6037.0,9082.0,2934.0,4.0,3.0,11993.71,984610.0,los_angeles_county,1.22
12280,6111.0,6148.0,1700.0,2.0,3.0,17771.72,1400569.0,ventura_county,1.27
12281,6037.0,13613.0,2593.0,3.0,3.0,16059.7,1321024.0,los_angeles_county,1.22
12282,6037.0,10559.0,1725.0,3.0,2.0,5493.94,436897.0,los_angeles_county,1.26
12283,6111.0,6776.0,1446.0,3.0,2.0,5246.68,447060.0,ventura_county,1.17
12284,6037.0,20368.0,1748.0,3.0,2.0,2732.48,174461.0,los_angeles_county,1.57
12285,6111.0,6330.0,1583.0,3.0,3.0,5515.26,367509.0,ventura_county,1.5
12286,6059.0,5820.0,2710.0,4.0,2.5,2050.6,162196.0,orange_county,1.26
12287,6059.0,7308.0,2243.0,4.0,2.5,6365.3,550679.0,orange_county,1.16
12288,6037.0,4479.0,1240.0,3.0,2.0,620.39,49039.0,los_angeles_county,1.27
12289,6037.0,11229.0,772.0,3.0,1.0,5646.43,452000.0,los_angeles_county,1.25
12290,6037.0,8186.0,1176.0,3.0,2.0,5028.38,388840.0,los_angeles_county,1.29
12291,6037.0,6000.0,1168.0,2.0,3.0,5754.57,478506.0,los_angeles_county,1.2
12292,6037.0,7471.0,2165.0,4.0,3.0,2388.19,147524.0,los_angeles_county,1.62
12293,6059.0,19227.0,1476.0,3.0,2.0,5004.54,409397.0,orange_county,1.22
12294,6037.0,6050.0,1048.0,2.0,1.0,3058.5,236937.0,los_angeles_county,1.29
12295,6037.0,5768.0,1146.0,2.0,1.0,3088.95,244384.0,los_angeles_county,1.26
12296,6037.0,6033.0,872.0,2.0,1.0,3153.05,217460.0,los_angeles_county,1.45
12297,6037.0,10797.0,1757.0,3.0,2.0,1438.97,95341.0,los_angeles_county,1.51
12298,6037.0,6750.0,2621.0,5.0,3.0,7950.98,648964.0,los_angeles_county,1.23
12299,6037.0,7985.0,2794.0,3.0,3.0,2232.5,163981.0,los_angeles_county,1.36
12300,6037.0,4837.0,1428.0,3.0,1.0,1117.83,48829.0,los_angeles_county,2.29
12301,6037.0,3694.0,1750.0,4.0,3.0,4800.12,313457.0,los_angeles_county,1.53
12302,6037.0,7499.0,1930.0,2.0,2.0,1387.47,98737.0,los_angeles_county,1.41
12303,6037.0,12647.0,1951.0,4.0,2.0,6043.6,508030.0,los_angeles_county,1.19
12304,6037.0,10514.0,2950.0,5.0,5.0,12243.31,976000.0,los_angeles_county,1.25
12305,6037.0,7619.0,1966.0,4.0,3.0,2630.73,144172.0,los_angeles_county,1.82
12306,6037.0,4795.0,1060.0,2.0,1.0,2511.05,196289.0,los_angeles_county,1.28
12307,6037.0,5602.0,1305.0,2.0,2.0,3711.79,284270.0,los_angeles_county,1.31
12308,6111.0,6270.0,1612.0,4.0,2.0,735.88,65164.0,ventura_county,1.13
12309,6037.0,59649.0,4383.0,4.0,4.0,15908.85,1388507.0,los_angeles_county,1.15
12310,6059.0,3500.0,1194.0,2.0,2.0,4111.36,371363.0,orange_county,1.11
12311,6059.0,7202.0,2147.0,5.0,3.0,4085.34,359765.0,orange_county,1.14
12312,6059.0,3478.0,1445.0,2.0,2.0,2595.64,261655.0,orange_county,0.99
12313,6037.0,18498.0,4799.0,5.0,3.0,16673.31,1363647.0,los_angeles_county,1.22
12314,6059.0,5800.0,1709.0,3.0,2.5,7086.52,652386.0,orange_county,1.09
12315,6111.0,10289.0,3278.0,3.0,3.5,11746.48,1076953.0,ventura_county,1.09
12316,6037.0,3640.0,935.0,3.0,1.0,244.63,16722.0,los_angeles_county,1.46
12317,6111.0,8750.0,1823.0,4.0,2.0,5423.44,462919.0,ventura_county,1.17
12318,6111.0,5822.0,1204.0,3.0,2.0,5330.86,462392.0,ventura_county,1.15
12319,6037.0,6856.0,1103.0,3.0,1.0,6581.9,327672.0,los_angeles_county,2.01
12320,6037.0,3534.0,1021.0,3.0,2.0,3231.23,231304.0,los_angeles_county,1.4
12321,6059.0,6779.0,1266.0,3.0,2.0,5097.36,424562.0,orange_county,1.2
12322,6037.0,12122.0,1693.0,4.0,1.0,6219.9,520011.0,los_angeles_county,1.2
12323,6037.0,5507.0,1354.0,3.0,2.0,1003.79,68603.0,los_angeles_county,1.46
12324,6111.0,25956.0,3667.0,5.0,3.0,8515.62,797050.0,ventura_county,1.07
12325,6037.0,10315.0,1080.0,3.0,2.0,4889.9,370719.0,los_angeles_county,1.32
12326,6037.0,12575.0,3176.0,4.0,5.0,25129.01,2211105.0,los_angeles_county,1.14
12327,6037.0,7526.0,1613.0,3.0,1.0,964.69,55666.0,los_angeles_county,1.73
12328,6111.0,7424.0,1206.0,3.0,2.0,5115.18,480000.0,ventura_county,1.07
12329,6037.0,6589.0,1329.0,3.0,1.0,4598.64,359829.0,los_angeles_county,1.28
12330,6037.0,6196.0,2365.0,4.0,3.0,2099.94,100380.0,los_angeles_county,2.09
12331,6059.0,6759.0,1852.0,4.0,2.0,2785.66,210264.0,orange_county,1.32
12332,6037.0,21352.0,2212.0,3.0,3.0,3714.87,291338.0,los_angeles_county,1.28
12333,6037.0,10199.0,1883.0,4.0,2.0,3902.93,304340.0,los_angeles_county,1.28
12334,6059.0,2848.0,1526.0,2.0,2.0,5292.56,485441.0,orange_county,1.09
12335,6059.0,6789.0,1735.0,4.0,2.0,7736.82,682000.0,orange_county,1.13
12336,6059.0,6413.0,2603.0,5.0,3.0,10792.2,773441.0,orange_county,1.4
12337,6037.0,5571.0,1143.0,3.0,1.0,548.48,31635.0,los_angeles_county,1.73
12338,6059.0,15180.0,1714.0,4.0,3.0,4637.86,411857.0,orange_county,1.13
12339,6037.0,6238.0,1418.0,3.0,2.0,4441.11,355336.0,los_angeles_county,1.25
12340,6111.0,9000.0,2085.0,5.0,2.0,7418.44,695876.0,ventura_county,1.07
12341,6037.0,5978.0,1246.0,3.0,1.0,2471.5,184949.0,los_angeles_county,1.34
12342,6037.0,6157.0,1148.0,2.0,1.0,1062.57,72220.0,los_angeles_county,1.47
12343,6111.0,6500.0,1998.0,4.0,2.0,1421.3,97309.0,ventura_county,1.46
12344,6059.0,4506.0,2015.0,4.0,2.5,7248.88,596000.0,orange_county,1.22
12345,6059.0,11050.0,2579.0,4.0,2.5,6932.12,683191.0,orange_county,1.01
12346,6037.0,7650.0,1906.0,4.0,2.0,1818.17,152585.0,los_angeles_county,1.19
12347,6059.0,43560.0,2489.0,2.0,2.0,1580.26,158094.0,orange_county,1.0
12348,6059.0,1602.0,1318.0,3.0,1.5,3903.58,324553.0,orange_county,1.2
12349,6037.0,7875.0,1750.0,4.0,3.0,5226.96,424414.0,los_angeles_county,1.23
12350,6037.0,7270.0,1291.0,3.0,2.0,2953.8,235642.0,los_angeles_county,1.25
12351,6037.0,5922.0,1000.0,3.0,1.0,2977.98,243108.0,los_angeles_county,1.22
12352,6037.0,8050.0,3665.0,5.0,4.0,6836.06,517990.0,los_angeles_county,1.32
12353,6037.0,5696.0,3643.0,5.0,3.0,2216.12,165640.0,los_angeles_county,1.34
12354,6037.0,4171.0,891.0,2.0,1.0,6666.52,536267.0,los_angeles_county,1.24
12355,6037.0,12159.0,1615.0,3.0,3.0,1048.47,58559.0,los_angeles_county,1.79
12356,6111.0,8958.0,2424.0,5.0,2.5,7108.86,676000.0,ventura_county,1.05
12357,6059.0,1693.0,1554.0,3.0,2.5,3677.7,305313.0,orange_county,1.2
12358,6037.0,2382.0,1671.0,3.0,2.0,3791.25,307897.0,los_angeles_county,1.23
12359,6037.0,7363.0,2364.0,3.0,3.0,18380.17,1527888.0,los_angeles_county,1.2
12360,6037.0,6762.0,952.0,2.0,1.0,1877.05,169940.0,los_angeles_county,1.1
12361,6037.0,5583.0,1224.0,3.0,2.0,1755.97,139978.0,los_angeles_county,1.25
12362,6059.0,1334.0,1562.0,4.0,2.5,4727.2,405847.0,orange_county,1.16
12363,6037.0,10419.0,2040.0,4.0,3.0,8008.83,569542.0,los_angeles_county,1.41
12364,6059.0,3737.0,1800.0,3.0,2.5,9549.56,852810.0,orange_county,1.12
12365,6037.0,14340.0,1963.0,2.0,2.0,12137.56,998019.0,los_angeles_county,1.22
12366,6037.0,29429.0,888.0,2.0,2.0,734.6,45682.0,los_angeles_county,1.61
12367,6037.0,5657.0,1154.0,4.0,1.0,908.29,43024.0,los_angeles_county,2.11
12368,6037.0,5770.0,1352.0,3.0,2.0,6512.15,548000.0,los_angeles_county,1.19
12369,6059.0,7200.0,1238.0,2.0,1.0,4703.46,402224.0,orange_county,1.17
12370,6037.0,4800.0,980.0,2.0,1.0,1415.41,112847.0,los_angeles_county,1.25
12371,6037.0,10278.0,2418.0,4.0,4.0,16240.7,1345806.0,los_angeles_county,1.21
12372,6037.0,5499.0,2503.0,4.0,2.0,8712.46,718000.0,los_angeles_county,1.21
12373,6037.0,8095.0,1701.0,3.0,2.0,8194.77,680217.0,los_angeles_county,1.2
12374,6059.0,7500.0,2143.0,4.0,2.0,4781.0,396304.0,orange_county,1.21
12375,6059.0,7054.0,935.0,2.0,1.0,2268.04,150879.0,orange_county,1.5
12376,6037.0,5002.0,1097.0,2.0,1.0,1291.81,109817.0,los_angeles_county,1.18
12377,6059.0,6636.0,1480.0,4.0,2.0,7255.96,649760.0,orange_county,1.12
12378,6111.0,3479.0,1863.0,4.0,2.5,10438.3,422003.0,ventura_county,2.47
12379,6059.0,6510.0,1987.0,5.0,2.0,7999.2,707000.0,orange_county,1.13
12380,6037.0,5273.0,1158.0,3.0,2.0,1168.2,90665.0,los_angeles_county,1.29
12381,6037.0,6109.0,1232.0,3.0,1.0,3385.53,268397.0,los_angeles_county,1.26
12382,6037.0,5257.0,1219.0,3.0,1.0,5796.1,465000.0,los_angeles_county,1.25
12383,6059.0,6830.0,1336.0,3.0,2.0,5538.88,464000.0,orange_county,1.19
12384,6059.0,6014.0,1228.0,4.0,2.0,4842.42,442099.0,orange_county,1.1
12385,6037.0,5028.0,1518.0,4.0,2.0,1224.6,62288.0,los_angeles_county,1.97
12386,6037.0,5171.0,1591.0,3.0,2.0,6518.14,566926.0,los_angeles_county,1.15
12387,6037.0,9455.0,1015.0,3.0,1.0,4336.99,224585.0,los_angeles_county,1.93
12388,6059.0,5495.0,1144.0,3.0,1.0,3610.84,291784.0,orange_county,1.24
12389,6059.0,6510.0,1236.0,4.0,2.0,3875.96,315465.0,orange_county,1.23
12390,6059.0,5000.0,2089.0,5.0,3.0,3496.32,330461.0,orange_county,1.06
12391,6037.0,10330.0,2551.0,5.0,4.0,6342.24,519907.0,los_angeles_county,1.22
12392,6059.0,6000.0,2034.0,3.0,2.5,23894.88,2263546.0,orange_county,1.06
12393,6059.0,11658.0,2069.0,3.0,2.0,4917.1,449326.0,orange_county,1.09
12394,6059.0,7215.0,1215.0,3.0,2.0,948.3,62570.0,orange_county,1.52
12395,6037.0,6690.0,2354.0,4.0,2.0,4526.8,299068.0,los_angeles_county,1.51
12396,6037.0,7826.0,1183.0,3.0,1.0,2428.39,179190.0,los_angeles_county,1.36
12397,6037.0,7826.0,1183.0,3.0,1.0,2428.39,179190.0,los_angeles_county,1.36
12398,6037.0,5118.0,1604.0,3.0,2.0,7534.89,663973.0,los_angeles_county,1.13
12399,6037.0,45175.0,2138.0,4.0,2.0,7866.25,642282.0,los_angeles_county,1.22
12400,6037.0,6751.0,1144.0,3.0,1.0,3064.13,245716.0,los_angeles_county,1.25
12401,6037.0,7566.0,1890.0,2.0,2.0,7797.91,640000.0,los_angeles_county,1.22
12402,6111.0,11843.0,2221.0,3.0,3.5,5014.1,469949.0,ventura_county,1.07
12403,6059.0,7626.0,1918.0,3.0,1.5,1008.68,59355.0,orange_county,1.7
12404,6037.0,6084.0,2174.0,3.0,2.0,2152.46,167566.0,los_angeles_county,1.28
12405,6059.0,5364.0,664.0,1.0,1.0,4513.76,360752.0,orange_county,1.25
12406,6037.0,5836.0,1899.0,3.0,2.0,2735.18,219136.0,los_angeles_county,1.25
12407,6037.0,7526.0,1786.0,3.0,3.0,6559.95,530853.0,los_angeles_county,1.24
12408,6037.0,31284.0,1782.0,3.0,3.0,2450.81,208246.0,los_angeles_county,1.18
12409,6037.0,6290.0,1578.0,3.0,2.0,1117.36,77203.0,los_angeles_county,1.45
12410,6037.0,6059.0,1841.0,3.0,2.0,2580.37,134192.0,los_angeles_county,1.92
12411,6037.0,10200.0,1688.0,4.0,2.0,7817.57,640000.0,los_angeles_county,1.22
12412,6037.0,3301.0,924.0,2.0,1.0,1589.05,121496.0,los_angeles_county,1.31
12413,6037.0,4938.0,714.0,2.0,1.0,375.83,19624.0,los_angeles_county,1.92
12414,6111.0,81021.0,1188.0,2.0,1.0,4078.9,354874.0,ventura_county,1.15
12415,6037.0,6046.0,1540.0,3.0,2.0,2527.29,136294.0,los_angeles_county,1.85
12416,6037.0,7297.0,3204.0,4.0,3.0,15131.61,1244945.0,los_angeles_county,1.22
12417,6037.0,6750.0,1345.0,4.0,2.0,7189.48,598133.0,los_angeles_county,1.2
12418,6111.0,8045.0,1311.0,3.0,2.0,1270.48,59793.0,ventura_county,2.12
12419,6037.0,3458.0,1560.0,2.0,2.0,6203.38,570487.0,los_angeles_county,1.09
12420,6037.0,7910.0,3019.0,4.0,3.0,4920.53,208263.0,los_angeles_county,2.36
12421,6037.0,307787.0,1836.0,3.0,3.0,5806.17,419914.0,los_angeles_county,1.38
12422,6111.0,7236.0,1828.0,4.0,2.0,2952.94,271245.0,ventura_county,1.09
12423,6037.0,7298.0,2632.0,4.0,3.0,3281.11,190818.0,los_angeles_county,1.72
12424,6059.0,1427.0,1118.0,2.0,2.5,4439.0,360647.0,orange_county,1.23
12425,6037.0,4778.0,1256.0,2.0,1.0,781.27,51909.0,los_angeles_county,1.51
12426,6037.0,23285.0,7348.0,4.0,6.0,20154.8,1645419.0,los_angeles_county,1.22
12427,6037.0,6331.0,2102.0,4.0,3.0,7774.17,690394.0,los_angeles_county,1.13
12428,6037.0,8588.0,1536.0,3.0,1.0,5642.71,461725.0,los_angeles_county,1.22
12429,6037.0,7025.0,3421.0,5.0,5.0,8408.1,327000.0,los_angeles_county,2.57
12430,6037.0,6072.0,1277.0,3.0,1.0,6720.17,565500.0,los_angeles_county,1.19
12431,6037.0,7513.0,1799.0,4.0,2.0,1277.21,87760.0,los_angeles_county,1.46
12432,6111.0,6433.0,1160.0,2.0,1.0,588.74,46148.0,ventura_county,1.28
12433,6059.0,4410.0,2434.0,4.0,2.5,8981.52,794472.0,orange_county,1.13
12434,6037.0,6000.0,720.0,1.0,1.0,2290.94,86000.0,los_angeles_county,2.66
12435,6059.0,20060.0,2671.0,4.0,2.5,1920.7,140644.0,orange_county,1.37
12436,6059.0,6000.0,1049.0,3.0,1.5,1013.72,60808.0,orange_county,1.67
12437,6059.0,6300.0,1624.0,3.0,2.0,4457.86,397889.0,orange_county,1.12
12438,6059.0,6000.0,1187.0,3.0,2.0,4702.28,389273.0,orange_county,1.21
12439,6037.0,6984.0,1689.0,3.0,3.0,3448.21,213202.0,los_angeles_county,1.62
12440,6059.0,5600.0,1372.0,2.0,1.0,2456.22,196189.0,orange_county,1.25
12441,6059.0,8280.0,2454.0,4.0,3.0,7086.22,652208.0,orange_county,1.09
12442,6037.0,19935.0,1048.0,2.0,1.0,6420.63,473000.0,los_angeles_county,1.36
12443,6037.0,9614.0,854.0,2.0,1.0,4299.62,355336.0,los_angeles_county,1.21
12444,6059.0,7316.0,1105.0,2.0,1.0,7133.74,624541.0,orange_county,1.14
12445,6111.0,7057.0,1826.0,3.0,2.0,3497.48,330177.0,ventura_county,1.06
12446,6037.0,7415.0,1947.0,4.0,2.0,4029.58,261700.0,los_angeles_county,1.54
12447,6037.0,5386.0,956.0,3.0,1.0,1752.48,144332.0,los_angeles_county,1.21
12448,6059.0,6175.0,2552.0,4.0,2.5,4662.4,399948.0,orange_county,1.17
12449,6111.0,14850.0,2966.0,5.0,3.5,4955.96,468524.0,ventura_county,1.06
12450,6059.0,6030.0,852.0,2.0,1.0,4333.1,357259.0,orange_county,1.21
12451,6037.0,7000.0,1694.0,2.0,2.0,5045.64,416885.0,los_angeles_county,1.21
12452,6037.0,19726.0,2434.0,5.0,3.0,5691.93,460903.0,los_angeles_county,1.23
12453,6037.0,11247.0,2109.0,3.0,3.0,8553.17,665000.0,los_angeles_county,1.29
12454,6111.0,6116.0,1385.0,3.0,2.0,4806.72,456861.0,ventura_county,1.05
12455,6059.0,2820.0,1772.0,3.0,2.5,4131.66,351635.0,orange_county,1.17
12456,6037.0,6343.0,1006.0,2.0,1.0,660.15,58962.0,los_angeles_county,1.12
12457,6037.0,9127.0,1742.0,3.0,2.0,12280.32,1009645.0,los_angeles_county,1.22
12458,6111.0,5438.0,1495.0,3.0,2.0,4296.3,401527.0,ventura_county,1.07
12459,6111.0,7084.0,1627.0,3.0,2.0,5760.58,541000.0,ventura_county,1.06
12460,6111.0,10000.0,1340.0,2.0,2.0,2131.84,109413.0,ventura_county,1.95
12461,6111.0,6045.0,1374.0,3.0,2.0,4456.9,416085.0,ventura_county,1.07
12462,6111.0,6045.0,1280.0,3.0,2.0,2224.96,202030.0,ventura_county,1.1
12463,6037.0,8777.0,1412.0,2.0,1.0,993.92,76575.0,los_angeles_county,1.3
12464,6111.0,16359.0,4090.0,4.0,4.0,11816.42,1103000.0,ventura_county,1.07
12465,6059.0,12298.0,3156.0,5.0,3.5,9730.98,871200.0,orange_county,1.12
12466,6037.0,11740.0,2145.0,3.0,2.0,12919.24,1060072.0,los_angeles_county,1.22
12467,6059.0,5248.0,2376.0,5.0,2.5,3188.76,306813.0,orange_county,1.04
12468,6059.0,6600.0,1093.0,3.0,2.0,864.2,50168.0,orange_county,1.72
12469,6111.0,6500.0,1278.0,3.0,1.5,4843.06,378676.0,ventura_county,1.28
12470,6037.0,5274.0,2359.0,4.0,3.0,7417.99,608089.0,los_angeles_county,1.22
12471,6037.0,11225.0,2548.0,4.0,3.0,7747.69,623959.0,los_angeles_county,1.24
12472,6037.0,7487.0,1596.0,2.0,1.0,7019.55,644000.0,los_angeles_county,1.09
12473,6059.0,5500.0,984.0,3.0,1.0,2050.64,152870.0,orange_county,1.34
12474,6037.0,4789.0,919.0,3.0,1.0,2953.53,214354.0,los_angeles_county,1.38
12475,6037.0,5000.0,1032.0,3.0,1.0,359.62,27491.0,los_angeles_county,1.31
12476,6037.0,5161.0,1149.0,3.0,1.0,961.0,52274.0,los_angeles_county,1.84
12477,6037.0,4120.0,1200.0,3.0,1.0,6294.49,580000.0,los_angeles_county,1.09
12478,6037.0,8012.0,2691.0,3.0,3.0,5397.45,215367.0,los_angeles_county,2.51
12479,6037.0,5504.0,1440.0,3.0,2.0,5820.89,499000.0,los_angeles_county,1.17
12480,6059.0,7000.0,1932.0,4.0,2.5,5370.4,444651.0,orange_county,1.21
12481,6059.0,3198.0,1230.0,2.0,2.0,3628.58,308688.0,orange_county,1.18
12482,6059.0,7560.0,1788.0,3.0,2.0,1452.78,98163.0,orange_county,1.48
12483,6037.0,7143.0,1326.0,2.0,1.0,3529.16,292396.0,los_angeles_county,1.21
12484,6059.0,10400.0,1793.0,3.0,2.0,4954.5,392931.0,orange_county,1.26
12485,6037.0,3042.0,950.0,1.0,1.0,2222.08,170249.0,los_angeles_county,1.31
12486,6037.0,17948.0,2354.0,3.0,2.0,6756.21,536271.0,los_angeles_county,1.26
12487,6059.0,6984.0,2368.0,4.0,3.0,3550.18,283107.0,orange_county,1.25
12488,6037.0,5953.0,1720.0,4.0,2.0,5319.31,410429.0,los_angeles_county,1.3
12489,6059.0,5885.0,2145.0,4.0,2.5,2226.4,221259.0,orange_county,1.01
12490,6037.0,6792.0,2023.0,4.0,2.0,1457.11,98537.0,los_angeles_county,1.48
12491,6111.0,14811.0,2137.0,4.0,2.0,1455.36,99637.0,ventura_county,1.46
12492,6037.0,7499.0,2106.0,3.0,2.0,5415.07,432730.0,los_angeles_county,1.25
12493,6037.0,7500.0,1299.0,3.0,2.0,4413.86,359543.0,los_angeles_county,1.23
12494,6037.0,5414.0,1122.0,3.0,1.0,2357.96,184503.0,los_angeles_county,1.28
12495,6037.0,5997.0,1291.0,3.0,2.0,2594.07,193758.0,los_angeles_county,1.34
12496,6037.0,8771.0,1416.0,2.0,1.0,1280.03,73004.0,los_angeles_county,1.75
12497,6037.0,5500.0,2320.0,3.0,3.0,6704.35,548123.0,los_angeles_county,1.22
12498,6059.0,13388.0,2307.0,5.0,3.5,5923.82,521881.0,orange_county,1.14
12499,6059.0,5000.0,2810.0,4.0,3.0,13066.2,1289367.0,orange_county,1.01
12500,6037.0,6379.0,1211.0,2.0,2.0,6940.72,563431.0,los_angeles_county,1.23
12501,6037.0,7076.0,2081.0,3.0,2.0,7253.04,600607.0,los_angeles_county,1.21
12502,6037.0,6664.0,2510.0,3.0,3.0,4564.31,314000.0,los_angeles_county,1.45
12503,6037.0,7794.0,3963.0,4.0,4.0,16597.3,832914.0,los_angeles_county,1.99
12504,6037.0,8034.0,3450.0,5.0,4.0,12307.3,797139.0,los_angeles_county,1.54
12505,6111.0,9744.0,1376.0,3.0,1.5,4280.52,356275.0,ventura_county,1.2
12506,6037.0,7663.0,1706.0,3.0,3.0,2876.1,153848.0,los_angeles_county,1.87
12507,6037.0,128365.0,4646.0,4.0,5.0,14100.72,1152676.0,los_angeles_county,1.22
12508,6037.0,6120.0,1482.0,4.0,2.0,3604.61,292006.0,los_angeles_county,1.23
12509,6059.0,11900.0,2966.0,4.0,3.0,9681.98,954935.0,orange_county,1.01
12510,6059.0,3692.0,2239.0,4.0,3.0,8261.04,709259.0,orange_county,1.16
12511,6037.0,7019.0,1648.0,4.0,3.0,853.39,52967.0,los_angeles_county,1.61
12512,6059.0,11130.0,1627.0,3.0,2.0,1397.08,101047.0,orange_county,1.38
12513,6037.0,7975.0,1003.0,3.0,1.0,1066.14,71815.0,los_angeles_county,1.48
12514,6059.0,33600.0,3754.0,3.0,4.0,9552.88,917036.0,orange_county,1.04
12515,6037.0,12604.0,2347.0,4.0,3.0,8670.05,750647.0,los_angeles_county,1.16
12516,6037.0,7503.0,1354.0,3.0,2.0,1059.49,70364.0,los_angeles_county,1.51
12517,6111.0,8914.0,2607.0,3.0,2.5,7900.16,701000.0,ventura_county,1.13
12518,6037.0,5994.0,652.0,2.0,1.0,2992.53,219512.0,los_angeles_county,1.36
12519,6037.0,20362.0,5951.0,6.0,5.0,55652.16,4626133.0,los_angeles_county,1.2
12520,6037.0,6807.0,1260.0,3.0,2.0,5541.01,435123.0,los_angeles_county,1.27
12521,6037.0,3100.0,1180.0,3.0,1.0,6994.18,590738.0,los_angeles_county,1.18
12522,6037.0,6954.0,800.0,2.0,1.0,5270.69,440722.0,los_angeles_county,1.2
12523,6037.0,6328.0,1434.0,3.0,2.0,2717.32,214450.0,los_angeles_county,1.27
12524,6059.0,7080.0,2606.0,4.0,3.0,10401.34,899580.0,orange_county,1.16
12525,6037.0,7046.0,1430.0,4.0,2.0,1323.63,51518.0,los_angeles_county,2.57
12526,6037.0,7050.0,1700.0,3.0,2.0,13061.09,1076954.0,los_angeles_county,1.21
12527,6111.0,6560.0,2031.0,5.0,2.5,4367.92,365624.0,ventura_county,1.19
12528,6037.0,17572.0,3989.0,4.0,4.0,11604.64,931000.0,los_angeles_county,1.25
12529,6037.0,5708.0,1389.0,2.0,2.0,1109.71,67051.0,los_angeles_county,1.66
12530,6111.0,3417.0,1560.0,3.0,2.5,4000.02,307738.0,ventura_county,1.3
12531,6037.0,7554.0,1570.0,3.0,2.0,6672.68,540919.0,los_angeles_county,1.23
12532,6037.0,7126.0,1005.0,3.0,1.0,875.27,49691.0,los_angeles_county,1.76
12533,6037.0,3591.0,1915.0,3.0,2.0,12013.95,1022000.0,los_angeles_county,1.18
12534,6037.0,6096.0,1287.0,3.0,1.0,1124.38,82714.0,los_angeles_county,1.36
12535,6111.0,16301.0,2406.0,5.0,3.5,4879.4,434414.0,ventura_county,1.12
12536,6059.0,6825.0,1528.0,4.0,2.0,1086.24,73283.0,orange_county,1.48
12537,6037.0,5774.0,1423.0,3.0,2.0,8900.58,737112.0,los_angeles_county,1.21
12538,6037.0,5230.0,1380.0,4.0,2.0,3199.87,245000.0,los_angeles_county,1.31
12539,6037.0,5014.0,760.0,1.0,1.0,10093.89,839693.0,los_angeles_county,1.2
12540,6111.0,8863.0,1811.0,3.0,2.5,6245.86,572570.0,ventura_county,1.09
12541,6037.0,7800.0,1034.0,2.0,1.0,2503.09,205262.0,los_angeles_county,1.22
12542,6037.0,9401.0,2114.0,4.0,3.0,5357.66,433368.0,los_angeles_county,1.24
12543,6037.0,6733.0,1622.0,3.0,2.0,6984.22,553000.0,los_angeles_county,1.26
12544,6037.0,6503.0,1155.0,2.0,2.0,1106.1,67580.0,los_angeles_county,1.64
12545,6059.0,6200.0,1292.0,4.0,2.0,3677.92,310731.0,orange_county,1.18
12546,6111.0,7894.0,3410.0,5.0,4.5,10031.3,934555.0,ventura_county,1.07
12547,6059.0,1680.0,1440.0,3.0,2.5,1947.14,121360.0,orange_county,1.6
12548,6037.0,6879.0,2420.0,4.0,3.0,4162.01,340201.0,los_angeles_county,1.22
12549,6037.0,7446.0,2171.0,3.0,3.0,16742.48,1500000.0,los_angeles_county,1.12
12550,6111.0,5635.0,1320.0,4.0,2.0,3807.88,307698.0,ventura_county,1.24
12551,6037.0,4684.0,1342.0,3.0,2.0,4182.02,59095.0,los_angeles_county,7.08
12552,6037.0,9487.0,1406.0,2.0,2.0,7744.01,592932.0,los_angeles_county,1.31
12553,6037.0,7169.0,2431.0,4.0,3.0,19785.71,569542.0,los_angeles_county,3.47
12554,6059.0,4600.0,1685.0,3.0,2.5,6327.2,541129.0,orange_county,1.17
12555,6037.0,5003.0,975.0,3.0,2.0,7054.44,574208.0,los_angeles_county,1.23
12556,6037.0,10956.0,2813.0,4.0,3.0,7612.28,632872.0,los_angeles_county,1.2
12557,6037.0,5000.0,1668.0,3.0,2.0,5487.25,474009.0,los_angeles_county,1.16
12558,6037.0,7019.0,1486.0,3.0,2.0,5950.8,502907.0,los_angeles_county,1.18
12559,6037.0,8258.0,2839.0,5.0,3.0,4980.72,384115.0,los_angeles_county,1.3
12560,6111.0,4000.0,2383.0,5.0,3.0,10050.36,848000.0,ventura_county,1.19
12561,6037.0,6640.0,1666.0,3.0,2.0,7020.83,639000.0,los_angeles_county,1.1
12562,6037.0,6447.0,1300.0,3.0,3.0,4764.07,426361.0,los_angeles_county,1.12
12563,6037.0,5001.0,967.0,2.0,1.0,4614.93,357367.0,los_angeles_county,1.29
